Source Row,Release Set,Release Date,Product,Product Type,Card Name,Card Number,Variant,Region,Notes
placeholders.csv:483,Stellar Crown,2024-09-13,3-Pack Blister,Three Pack Blister,Tinkaton,SVP140,Smooth Cosmos,US/UK,Also available as Pixel Cosmos
placeholders.csv:484,Stellar Crown,2024-09-13,Premium Checklane Blister,Premium Checklane Blister,Iron Thorns,TEF062,Cosmos Holo,US/UK,
placeholders.csv:485,Stellar Crown,2024-09-13,Premium Checklane Blister,Premium Checklane Blister,Roaring Moon,TEF109,Cosmos Holo,US/UK,
placeholders.csv:486,Stellar Crown,2024-09-13,Stage 1 Blister,Stage 1 Blister,Koraidon,TEF119,Cosmos Holo,US/UK,
placeholders.csv:487,Stellar Crown,2024-09-13,Stage 1 Blister,Stage 1 Blister,Miraidon,TEF121,Cosmos Holo,US/UK,
placeholders.csv:488,Stellar Crown,2024-09-13,Premium Checklane Blister,Premium Checklane Blister,Iron Hands,TEF061,Non Holo,US/UK,Included with Iron Thorns blister
placeholders.csv:489,Stellar Crown,2024-09-13,Premium Checklane Blister,Premium Checklane Blister,Scream Tail,TEF079,Non Holo,US/UK,Included with Roaring Moon blister
placeholders.csv:490,Stellar Crown,2024-09-13,Premium Checklane Blister,Premium Checklane Blister,Iron Valiant,TEF079,Non Holo,US/UK,Included with Iron Thorns blister
placeholders.csv:491,Stellar Crown,2024-09-13,Stage 1 Blister,Stage 1 Blister,Great Tusk,TEF097,Non Holo,US/UK,Included with Koraidon blister
placeholders.csv:492,Stellar Crown,2024-09-13,Stage 1 Blister,Stage 1 Blister,Sandy Shocks,TEF098,Non Holo,US/UK,Included with Koraidon blister
placeholders.csv:493,Stellar Crown,2024-09-13,Stage 1 Blister,Stage 1 Blister,Iron Treads,TEF118,Non Holo,US/UK,Included with Miraidon blister
placeholders.csv:494,Stellar Crown,2024-09-13,Elite Trainer Box,Elite Trainer Box,Noctowl,SVP141,Black Star Promo,US/UK,
placeholders.csv:495,Stellar Crown,2024-09-13,Pokemon Center ETB,Pokemon Center Elite Trainer Box,Noctowl,SVP141,Pokemon Center Stamp,US/UK,
placeholders.csv:496,Stellar Crown,2024-09-20,Decidueye ex Box,Collection Box,Rowlet,OBF013,Cosmos Holo,Europe/Canada,Europe September 20 2024; Canada October 2024
placeholders.csv:497,Stellar Crown,2024-09-20,Decidueye ex Box,Collection Box,Dartrix,OBF014,Cosmos Holo,Europe/Canada,Europe September 20 2024; Canada October 2024
placeholders.csv:498,Stellar Crown,2024-09-20,Decidueye ex Box,Collection Box,Decidueye ex,OBF015,Holo,Europe/Canada,Europe September 20 2024; Canada October 2024
placeholders.csv:499,Stellar Crown,2024-10-01,151 Mini Tin 5-Pack,Mini Tin 5-Pack,Bulbasaur,MEW001,Cosmos Parallel Holo,US/UK,Costco early October 2024
placeholders.csv:500,Stellar Crown,2024-10-01,151 Mini Tin 5-Pack,Mini Tin 5-Pack,Charmander,MEW004,Cosmos Parallel Holo,US/UK,Costco early October 2024
placeholders.csv:501,Stellar Crown,2024-10-01,151 Mini Tin 5-Pack,Mini Tin 5-Pack,Squirtle,MEW007,Cosmos Parallel Holo,US/UK,Costco early October 2024
placeholders.csv:502,Stellar Crown,2024-10-01,151 Mini Tin 5-Pack,Mini Tin 5-Pack,Pikachu,MEW025,Cosmos Parallel Holo,US/UK,Costco early October 2024
placeholders.csv:503,Stellar Crown,2024-10-01,Paldean Fates Mini Tin 5-Pack,Mini Tin 5-Pack,Pikachu,PAF018,Cosmos Parallel Holo,US/UK,Costco early October 2024
placeholders.csv:504,Stellar Crown,2024-10-01,Paldean Fates Mini Tin 5-Pack,Mini Tin 5-Pack,Fidough,PAF038,Cosmos Parallel Holo,US/UK,Costco early October 2024
placeholders.csv:505,Stellar Crown,2024-10-01,Paldean Fates Mini Tin 5-Pack,Mini Tin 5-Pack,Greavard,PAF042,Cosmos Parallel Holo,US/UK,Costco early October 2024
placeholders.csv:506,Stellar Crown,2024-10-01,Paldean Fates Mini Tin 5-Pack,Mini Tin 5-Pack,Maschiff,PAF062,Cosmos Parallel Holo,US/UK,Costco early October 2024
placeholders.csv:507,Stellar Crown,2024-10-04,Charizard ex Super-Premium Collection,Super-Premium Collection,Charizard ex,SVP161,Black Star Promo,US/UK,
placeholders.csv:508,Stellar Crown,2024-10-04,Charizard ex Super-Premium Collection,Super-Premium Collection,Charmander,MEW004,Cosmos Holo,US/UK,
placeholders.csv:509,Stellar Crown,2024-10-04,Charizard ex Super-Premium Collection,Super-Premium Collection,Charmeleon,MEW005,Cosmos Holo,US/UK,
placeholders.csv:510,Stellar Crown,2024-10-04,Houndstone ex Box,Collection Box,Houndstone ex,SVP162,Black Star Promo,US/UK,
placeholders.csv:511,Stellar Crown,2024-10-04,Houndstone ex Box,Collection Box,Greavard,OBF100,Cosmos Holo,US/UK,
placeholders.csv:512,Stellar Crown,2024-10-04,Paradox Wisdom Premium Collection,Premium Collection,Iron Leaves ex,TEF025,Holo,US/UK,Best Buy exclusive
placeholders.csv:513,Stellar Crown,2024-10-04,Paradox Wisdom Premium Collection,Premium Collection,Iron Crown ex,TEF081,Holo,US/UK,Best Buy exclusive
placeholders.csv:514,Stellar Crown,2024-10-04,Paradox Wisdom Premium Collection,Premium Collection,Iron Boulder ex,TEF099,Holo,US/UK,Best Buy exclusive
placeholders.csv:515,Stellar Crown,2024-10-04,Enhanced 2-Pack Blister,2-Pack Blister,Palkia,PAR040,Cosmos Holo,US/UK,Latios Zekrom and Palkia blister
placeholders.csv:516,Stellar Crown,2024-10-04,Enhanced 2-Pack Blister,2-Pack Blister,Zekrom,PAR066,Cosmos Holo,US/UK,Latios Zekrom and Palkia blister
placeholders.csv:517,Stellar Crown,2024-10-04,Enhanced 2-Pack Blister,2-Pack Blister,Latios,PAR073,Cosmos Holo,US/UK,Latios Zekrom and Palkia blister
placeholders.csv:518,Stellar Crown,2024-10-18,Trainer's Toolkit 2024,Trainer's Toolkit,Squawkabilly ex,SVP160,Black Star Promo,US/UK,
placeholders.csv:519,Stellar Crown,2024-10-18,Trainer's Toolkit 2024,Trainer's Toolkit,Ditto,MEW132,Non Holo,US/UK,
placeholders.csv:520,Stellar Crown,2024-10-18,Tapu Koko & Iron Leaves ex Battle Decks,ex Battle Deck,Vileplume,MEW045,Non Holo,US/UK,Exact deck mapping to verify
placeholders.csv:521,Surging Sparks,2024-10-26,Build & Battle Box,Build & Battle Box,Gouging Fire,SVP151,Black Star Promo,US/UK,One of four possible promo decks
placeholders.csv:522,Surging Sparks,2024-10-26,Build & Battle Box,Build & Battle Box,Chien-Pao,SVP152,Black Star Promo,US/UK,One of four possible promo decks
placeholders.csv:523,Surging Sparks,2024-10-26,Build & Battle Box,Build & Battle Box,Magneton,SVP153,Black Star Promo,US/UK,One of four possible promo decks
placeholders.csv:524,Surging Sparks,2024-10-26,Build & Battle Box,Build & Battle Box,Indeedee,SVP154,Black Star Promo,US/UK,One of four possible promo decks
placeholders.csv:525,Surging Sparks,2024-10-26,Build & Battle Box,Build & Battle Box,Gouging Fire,SVP151,Staff Stamp,US/UK,Prerelease staff variant
placeholders.csv:526,Surging Sparks,2024-10-26,Build & Battle Box,Build & Battle Box,Chien-Pao,SVP152,Staff Stamp,US/UK,Prerelease staff variant
placeholders.csv:527,Surging Sparks,2024-10-26,Build & Battle Box,Build & Battle Box,Magneton,SVP153,Staff Stamp,US/UK,Prerelease staff variant
placeholders.csv:528,Surging Sparks,2024-10-26,Build & Battle Box,Build & Battle Box,Indeedee,SVP154,Staff Stamp,US/UK,Prerelease staff variant
placeholders.csv:529,Surging Sparks,2024-10-26,Build & Battle Box,Build & Battle Box,Rabsca,SSP014,Non Holo,US/UK,Deck-exclusive
placeholders.csv:530,Surging Sparks,2024-10-26,Build & Battle Box,Build & Battle Box,Gouging Fire,SSP038,Non Holo,US/UK,Deck-exclusive
placeholders.csv:531,Surging Sparks,2024-10-26,Build & Battle Box,Build & Battle Box,Tapu Koko,SSP065,Non Holo,US/UK,Deck-exclusive
placeholders.csv:532,Surging Sparks,2024-11-01,Greninja ex Ultra-Premium Collection,Ultra-Premium Collection,Greninja ex,SVP054,Black Star Promo,US/UK,Reprint
placeholders.csv:533,Surging Sparks,2024-11-01,Greninja ex Ultra-Premium Collection,Ultra-Premium Collection,Greninja ex,TWM106,Holo,US/UK,Reprint
placeholders.csv:534,Surging Sparks,2024-11-01,Greninja ex Ultra-Premium Collection,Ultra-Premium Collection,Greninja ex,TWM106,Metal Card,US/UK,
placeholders.csv:535,Surging Sparks,2024-11-01,Meddling Sparks Premium Collection,Premium Collection,Scizor,OBF141,Cosmos Holo,US/UK,Target exclusive
placeholders.csv:536,Surging Sparks,2024-11-01,Meddling Sparks Premium Collection,Premium Collection,Scizor ex,TEF111,Holo,US/UK,Target exclusive
placeholders.csv:537,Surging Sparks,2024-11-01,Meddling Sparks Premium Collection,Premium Collection,Luxray,PAL071,Cosmos Holo,US/UK,Target exclusive
placeholders.csv:538,Surging Sparks,2024-11-01,Meddling Sparks Premium Collection,Premium Collection,Luxray ex,TWM068,Holo,US/UK,Target exclusive
placeholders.csv:539,Surging Sparks,2024-11-08,Single Pack Blister,Single Pack Blister,Wooper,SVP155,Cosmos Holo,US/UK,
placeholders.csv:540,Surging Sparks,2024-11-08,Single Pack Blister,Single Pack Blister,Pachirisu,SVP158,Cosmos Holo,US/UK,
placeholders.csv:541,Surging Sparks,2024-11-08,3-Pack Blister,Three Pack Blister,Quagsire,SVP156,Cosmos Holo,US/UK,
placeholders.csv:542,Surging Sparks,2024-11-08,3-Pack Blister,Three Pack Blister,Zapdos,SVP157,Cosmos Holo,US/UK,
placeholders.csv:543,Surging Sparks,2024-11-08,Premium Checklane Blister,Premium Checklane Blister,Chandelure,TWM038,Cosmos Holo,US/UK,
placeholders.csv:544,Surging Sparks,2024-11-08,Premium Checklane Blister,Premium Checklane Blister,Alakazam,TWM082,Cosmos Holo,US/UK,
placeholders.csv:545,Surging Sparks,2024-11-08,Stage 1 Blister,Stage 1 Blister,Sinistcha,TWM022,Cosmos Holo,US/UK,
placeholders.csv:546,Surging Sparks,2024-11-08,Stage 1 Blister,Stage 1 Blister,Hisuian Arcanine,TWM100,Cosmos Holo,US/UK,
placeholders.csv:547,Surging Sparks,2024-11-08,Premium Checklane Blister,Premium Checklane Blister,Litwick,TWM036,Non Holo,US/UK,Included with Chandelure blister
placeholders.csv:548,Surging Sparks,2024-11-08,Premium Checklane Blister,Premium Checklane Blister,Lampent,TWM037,Non Holo,US/UK,Included with Chandelure blister
placeholders.csv:549,Surging Sparks,2024-11-08,Premium Checklane Blister,Premium Checklane Blister,Abra,TWM080,Non Holo,US/UK,Included with Alakazam blister
placeholders.csv:550,Surging Sparks,2024-11-08,Premium Checklane Blister,Premium Checklane Blister,Kadabra,TWM081,Non Holo,US/UK,Included with Alakazam blister
placeholders.csv:551,Surging Sparks,2024-11-08,Stage 1 Blister,Stage 1 Blister,Poltchageist,TWM020,Non Holo,US/UK,Included with Sinistcha blister
placeholders.csv:552,Surging Sparks,2024-11-08,Stage 1 Blister,Stage 1 Blister,Hisuian Growlithe,TWM099,Non Holo,US/UK,Included with Hisuian Arcanine blister
placeholders.csv:553,Surging Sparks,2024-11-08,Elite Trainer Box,Elite Trainer Box,Magneton,SVP159,Black Star Promo,US/UK,
placeholders.csv:554,Surging Sparks,2024-11-08,Pokemon Center ETB,Pokemon Center Elite Trainer Box,Magneton,SVP159,Pokemon Center Stamp,US/UK,
placeholders.csv:555,Surging Sparks,2024-11-15,Grand Adventure Collection,Collection Box,Sprigatito,SVP191,Black Star Promo,US/UK,
placeholders.csv:556,Surging Sparks,2024-11-15,Grand Adventure Collection,Collection Box,Fuecoco,SVP192,Black Star Promo,US/UK,
placeholders.csv:557,Surging Sparks,2024-11-15,Bloodmoon Ursaluna ex Box,Collection Box,Bloodmoon Ursaluna ex,SVP177,Black Star Promo,US/UK,
placeholders.csv:558,Surging Sparks,2024-11-15,Bloodmoon Ursaluna ex Box,Collection Box,Hoothoot,TEF126,Cosmos Holo,US/UK,
placeholders.csv:559,Surging Sparks,2024-11-15,Bloodmoon Ursaluna ex Box,Collection Box,Noctowl,TEF127,Cosmos Holo,US/UK,
placeholders.csv:560,Surging Sparks,2024-11-15,Ogerpon ex Premium Collection,Premium Collection,Teal Mask Ogerpon ex,SVP166,Black Star Promo,US/UK,
placeholders.csv:561,Surging Sparks,2024-11-15,Ogerpon ex Premium Collection,Premium Collection,Teal Mask Ogerpon,TWM024,Cosmos Holo,US/UK,
placeholders.csv:562,Surging Sparks,2024-11-15,Ogerpon ex Premium Collection,Premium Collection,Ogre's Mask,TWM159,Cosmos Holo,US/UK,
placeholders.csv:563,Surging Sparks,2024-11-15,Fall 2024 Collector Chest,Collector Chest,Pikachu,TEF051,Cosmos Holo,US/UK,
placeholders.csv:564,Surging Sparks,2024-11-15,Fall 2024 Collector Chest,Collector Chest,Dipplin,TWM018,Cosmos Holo,US/UK,
placeholders.csv:565,Surging Sparks,2024-11-15,Fall 2024 Collector Chest,Collector Chest,Teal Mask Ogerpon,TWM024,Cosmos Holo,US/UK,
placeholders.csv:566,Surging Sparks,2024-11-15,Charizard ex League Battle Deck,League Battle Deck,Moltres,MEW146,Non Holo,US/UK,Exclusive promotional card
placeholders.csv:567,Surging Sparks,2024-11-15,Charizard ex League Battle Deck,League Battle Deck,Professor's Research,SVI190,Non Holo,US/UK,Rereleased promotional card
placeholders.csv:568,Surging Sparks,2024-11-15,Charizard ex League Battle Deck,League Battle Deck,Boss's Orders,PAL172,Non Holo,US/UK,Rereleased promotional card
placeholders.csv:569,Surging Sparks,2024-11-15,Tsareena ex Premium Collection,Premium Collection,Bounsweet,OBF016,Cosmos Holo,US/UK,Walmart mid-November 2024
placeholders.csv:570,Surging Sparks,2024-11-15,Tsareena ex Premium Collection,Premium Collection,Steenee,OBF017,Cosmos Holo,US/UK,Walmart mid-November 2024
placeholders.csv:571,Surging Sparks,2024-11-15,Tsareena ex Premium Collection,Premium Collection,Tsareena ex,PAR046,Holo,US/UK,Walmart mid-November 2024
placeholders.csv:572,Surging Sparks,2024-11-15,Tyranitar ex Premium Collection,Premium Collection,Tyranitar ex,OBF066,Holo,US/UK,Walmart mid-November 2024
placeholders.csv:573,Surging Sparks,2024-11-15,Tyranitar ex Premium Collection,Premium Collection,Larvitar,OBF105,Cosmos Holo,US/UK,Walmart mid-November 2024
placeholders.csv:574,Surging Sparks,2024-11-15,Tyranitar ex Premium Collection,Premium Collection,Pupitar,OBF106,Cosmos Holo,US/UK,Walmart mid-November 2024
placeholders.csv:575,Surging Sparks,2024-11-22,Terapagos ex Ultra-Premium Collection,Ultra-Premium Collection,Cinderace ex,SVP163,Black Star Promo,US/UK,
placeholders.csv:576,Surging Sparks,2024-11-22,Terapagos ex Ultra-Premium Collection,Ultra-Premium Collection,Lapras ex,SVP164,Black Star Promo,US/UK,
placeholders.csv:577,Surging Sparks,2024-11-22,Terapagos ex Ultra-Premium Collection,Ultra-Premium Collection,Terapagos ex,SVP165,Black Star Promo,US/UK,
placeholders.csv:578,Surging Sparks,2024-11-22,Terapagos ex Ultra-Premium Collection,Ultra-Premium Collection,Basic Grass Energy,SVE009,Cracked Ice Holo,US/UK,
placeholders.csv:579,Surging Sparks,2024-11-22,Terapagos ex Ultra-Premium Collection,Ultra-Premium Collection,Basic Fire Energy,SVE010,Cracked Ice Holo,US/UK,
placeholders.csv:580,Surging Sparks,2024-11-22,Terapagos ex Ultra-Premium Collection,Ultra-Premium Collection,Basic Water Energy,SVE011,Cracked Ice Holo,US/UK,
placeholders.csv:581,Surging Sparks,2024-11-22,Terapagos ex Ultra-Premium Collection,Ultra-Premium Collection,Basic Lightning Energy,SVE012,Cracked Ice Holo,US/UK,
placeholders.csv:582,Surging Sparks,2024-11-22,Terapagos ex Ultra-Premium Collection,Ultra-Premium Collection,Basic Psychic Energy,SVE013,Cracked Ice Holo,US/UK,
placeholders.csv:583,Surging Sparks,2024-11-22,Terapagos ex Ultra-Premium Collection,Ultra-Premium Collection,Basic Fighting Energy,SVE014,Cracked Ice Holo,US/UK,
placeholders.csv:584,Surging Sparks,2024-11-22,Terapagos ex Ultra-Premium Collection,Ultra-Premium Collection,Basic Darkness Energy,SVE015,Cracked Ice Holo,US/UK,
placeholders.csv:585,Surging Sparks,2024-11-22,Terapagos ex Ultra-Premium Collection,Ultra-Premium Collection,Basic Metal Energy,SVE016,Cracked Ice Holo,US/UK,
placeholders.csv:586,Surging Sparks,2025-01-03,Scarlet & Violet Knock Out Collection: Alakazam & Chien-Pao,Knock Out Collection,Chien-Pao,PAR057,Cosmos Holo,US/UK,
placeholders.csv:587,Surging Sparks,2025-01-03,Scarlet & Violet Knock Out Collection: Alakazam & Chien-Pao,Knock Out Collection,Alakazam,TWM082,Cosmos Holo,US/UK,
placeholders.csv:588,Surging Sparks,2025-01-03,Archaludon Two Pack Blister,2-Pack Blister,Archaludon,SCR107,Cosmos Holo,US/UK,
placeholders.csv:589,Prismatic Evolutions,2025-01-17,Elite Trainer Box,Elite Trainer Box,Eevee,SVP173,Black Star Promo,US/UK,
placeholders.csv:590,Prismatic Evolutions,2025-01-17,Pokemon Center ETB,Pokemon Center Elite Trainer Box,Eevee,SVP173,Pokemon Center Stamp,US/UK,
placeholders.csv:591,Prismatic Evolutions,2025-01-17,Poster Collection,Collection Box,Flareon,SVP167,Cosmos Holo,US/UK,
placeholders.csv:592,Prismatic Evolutions,2025-01-17,Poster Collection,Collection Box,Vaporeon,SVP168,Cosmos Holo,US/UK,
placeholders.csv:593,Prismatic Evolutions,2025-01-17,Poster Collection,Collection Box,Jolteon,SVP169,Cosmos Holo,US/UK,
placeholders.csv:594,Prismatic Evolutions,2025-01-17,Tech Sticker Collection,Tech Sticker Collection,Leafeon,SVP170,Cosmos Holo,US/UK,
placeholders.csv:595,Prismatic Evolutions,2025-01-17,Tech Sticker Collection,Tech Sticker Collection,Glaceon,SVP171,Cosmos Holo,US/UK,
placeholders.csv:596,Prismatic Evolutions,2025-01-17,Tech Sticker Collection,Tech Sticker Collection,Sylveon,SVP172,Cosmos Holo,US/UK,
placeholders.csv:597,Prismatic Evolutions,2025-02-07,Surprise Box,Surprise Box,Leafeon ex,PRE006,Expansion Logo Stamp,US/UK,One of nine possible promo cards
placeholders.csv:598,Prismatic Evolutions,2025-02-07,Surprise Box,Surprise Box,Flareon ex,PRE014,Expansion Logo Stamp,US/UK,One of nine possible promo cards
placeholders.csv:599,Prismatic Evolutions,2025-02-07,Surprise Box,Surprise Box,Vaporeon ex,PRE023,Expansion Logo Stamp,US/UK,One of nine possible promo cards
placeholders.csv:600,Prismatic Evolutions,2025-02-07,Surprise Box,Surprise Box,Glaceon ex,PRE026,Expansion Logo Stamp,US/UK,One of nine possible promo cards
placeholders.csv:601,Prismatic Evolutions,2025-02-07,Surprise Box,Surprise Box,Jolteon ex,PRE030,Expansion Logo Stamp,US/UK,One of nine possible promo cards
placeholders.csv:602,Prismatic Evolutions,2025-02-07,Surprise Box,Surprise Box,Espeon ex,PRE034,Expansion Logo Stamp,US/UK,One of nine possible promo cards
placeholders.csv:603,Prismatic Evolutions,2025-02-07,Surprise Box,Surprise Box,Sylveon ex,PRE041,Expansion Logo Stamp,US/UK,One of nine possible promo cards
placeholders.csv:604,Prismatic Evolutions,2025-02-07,Surprise Box,Surprise Box,Umbreon ex,PRE060,Expansion Logo Stamp,US/UK,One of nine possible promo cards
placeholders.csv:605,Prismatic Evolutions,2025-02-07,Surprise Box,Surprise Box,Eevee ex,PRE075,Expansion Logo Stamp,US/UK,One of nine possible promo cards
placeholders.csv:606,Prismatic Evolutions,2025-02-07,151 Blooming Waters Premium Collection,Premium Collection,Bulbasaur,MEW001,Parallel Holo,US/UK,
placeholders.csv:607,Prismatic Evolutions,2025-02-07,151 Blooming Waters Premium Collection,Premium Collection,Venusaur ex,MEW003,Holo,US/UK,
placeholders.csv:608,Prismatic Evolutions,2025-02-07,151 Blooming Waters Premium Collection,Premium Collection,Squirtle,MEW007,Parallel Holo,US/UK,
placeholders.csv:609,Prismatic Evolutions,2025-02-07,151 Blooming Waters Premium Collection,Premium Collection,Blastoise ex,MEW009,Holo,US/UK,
placeholders.csv:610,Prismatic Evolutions,2025-02-21,Prismatic Evolutions Two Pack Blister,2-Pack Blister,Eevee,PRE074,Cosmos Parallel Holo Pokemon Day 2025 Stamp,US/UK,
placeholders.csv:611,Prismatic Evolutions,2025-02-21,Azure Legends Tin,Tin,Kyogre ex,SVP178,Black Star Promo,US/UK,Available in hexagonal and octagonal tin designs
